brand,nom_etablissement,source,note_brute,note_std,texte,texte_propre,langue,date,theme_label,theme_score,theme_scores,sentiment_stars,sentiment_score,sentiment_label,texte_sentiment
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"5 nuits · juin 2023 Commentaire envoyé le 17 juin 2023 Avec une note de 8,0 Ik boekte een mobiel home maar kreeg een heel andere op de camping, heel vreemd ze zeiden dat ik niet oo de fotos af kon gaan, maar ik vind dit niet correct de stacaravan die ik had geboekt hadden ze niet meer en zag er echt anders uir. Ik had speciaal op gelet dat ik een afdak had maar die had degene die ik kreeg niet. Dus kijk uit als je boekt ik zou eerst even bellen . Voir la traduction","5 nuits · juin 2023 Commentaire envoyé le 17 juin 2023 Avec une note de 8,0 Ik boekte een mobiel home maar kreeg een heel andere op de camping, heel vreemd ze zeiden dat ik niet oo de fotos af kon gaan, maar ik vind dit niet correct de stacaravan die ik had geboekt hadden ze niet meer en zag er echt anders uir. Ik had speciaal op gelet dat ik een afdak had maar die had degene die ik kreeg niet. Dus kijk uit als je boekt ik zou eerst even bellen . Voir la traduction",nl,2023-06-17,activités et animations,0.3888,"{'activités et animations': 0.3888, 'nature et environnement': 0.3839, 'rapport qualité-prix': 0.2884, 'propreté et sanitaires': 0.1868, 'hébergement et confort': 0.1841, 'accueil et personnel': 0.0599, 'restauration et alimentation': 0.015}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"2 nuits · juillet 2025 Commentaire envoyé le 17 juillet 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","2 nuits · juillet 2025 Commentaire envoyé le 17 juillet 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2025-07-17,rapport qualité-prix,0.6844,"{'rapport qualité-prix': 0.6844, 'propreté et sanitaires': 0.3974, 'hébergement et confort': 0.2795, 'nature et environnement': 0.2468, 'restauration et alimentation': 0.1629, 'accueil et personnel': 0.0806, 'activités et animations': 0.0803}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"7 nuits · juin 2025 Voyageur individuel Commentaire envoyé le 19 juin 2025 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","7 nuits · juin 2025 Voyageur individuel Commentaire envoyé le 19 juin 2025 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2025-06-19,rapport qualité-prix,0.6579,"{'rapport qualité-prix': 0.6579, 'nature et environnement': 0.4782, 'hébergement et confort': 0.3418, 'activités et animations': 0.2969, 'propreté et sanitaires': 0.1772, 'accueil et personnel': 0.0987, 'restauration et alimentation': 0.0801}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"3 nuits · mai 2025 Commentaire envoyé le 5 mai 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","3 nuits · mai 2025 Commentaire envoyé le 5 mai 2025 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2025-05-05,rapport qualité-prix,0.6745,"{'rapport qualité-prix': 0.6745, 'propreté et sanitaires': 0.3984, 'hébergement et confort': 0.3484, 'nature et environnement': 0.2758, 'restauration et alimentation': 0.182, 'activités et animations': 0.0723, 'accueil et personnel': 0.0708}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"2 nuits · avril 2025 Commentaire envoyé le 21 avril 2025 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","2 nuits · avril 2025 Commentaire envoyé le 21 avril 2025 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2025-04-21,rapport qualité-prix,0.6252,"{'rapport qualité-prix': 0.6252, 'propreté et sanitaires': 0.3891, 'hébergement et confort': 0.3138, 'nature et environnement': 0.3028, 'restauration et alimentation': 0.1737, 'accueil et personnel': 0.0862, 'activités et animations': 0.079}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"7 nuits · octobre 2023 Commentaire envoyé le 7 janvier 2024 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","7 nuits · octobre 2023 Commentaire envoyé le 7 janvier 2024 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2024-01-07,rapport qualité-prix,0.6605,"{'rapport qualité-prix': 0.6605, 'propreté et sanitaires': 0.4681, 'hébergement et confort': 0.4452, 'nature et environnement': 0.3307, 'restauration et alimentation': 0.2195, 'activités et animations': 0.1621, 'accueil et personnel': 0.1248}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"3 nuits · octobre 2023 Commentaire envoyé le 4 octobre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","3 nuits · octobre 2023 Commentaire envoyé le 4 octobre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-10-04,rapport qualité-prix,0.697,"{'rapport qualité-prix': 0.697, 'propreté et sanitaires': 0.4207, 'hébergement et confort': 0.3507, 'nature et environnement': 0.2406, 'restauration et alimentation': 0.1289, 'activités et animations': 0.1175, 'accueil et personnel': 0.0938}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"2 nuits · septembre 2023 Commentaire envoyé le 27 septembre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","2 nuits · septembre 2023 Commentaire envoyé le 27 septembre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-09-27,rapport qualité-prix,0.4888,"{'rapport qualité-prix': 0.4888, 'propreté et sanitaires': 0.2647, 'hébergement et confort': 0.1999, 'nature et environnement': 0.1047, 'accueil et personnel': 0.0444, 'activités et animations': 0.0397, 'restauration et alimentation': 0.0376}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"4 nuits · juillet 2023 Commentaire envoyé le 13 août 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","4 nuits · juillet 2023 Commentaire envoyé le 13 août 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-08-13,rapport qualité-prix,0.7353,"{'rapport qualité-prix': 0.7353, 'propreté et sanitaires': 0.5121, 'hébergement et confort': 0.4353, 'nature et environnement': 0.307, 'restauration et alimentation': 0.26, 'activités et animations': 0.1376, 'accueil et personnel': 0.1169}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"4 nuits · juin 2023 Commentaire envoyé le 19 juillet 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","4 nuits · juin 2023 Commentaire envoyé le 19 juillet 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-07-19,rapport qualité-prix,0.7151,"{'rapport qualité-prix': 0.7151, 'nature et environnement': 0.4533, 'propreté et sanitaires': 0.4346, 'hébergement et confort': 0.2952, 'restauration et alimentation': 0.1531, 'activités et animations': 0.0975, 'accueil et personnel': 0.0819}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"2 nuits · mai 2023 Commentaire envoyé le 11 juillet 2023 Un séjour dans un cadre très agréable Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","2 nuits · mai 2023 Commentaire envoyé le 11 juillet 2023 Un séjour dans un cadre très agréable Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2023-07-11,rapport qualité-prix,0.9587,"{'rapport qualité-prix': 0.9587, 'propreté et sanitaires': 0.8768, 'restauration et alimentation': 0.7179, 'nature et environnement': 0.6716, 'activités et animations': 0.5811, 'accueil et personnel': 0.3923, 'hébergement et confort': 0.3847}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"6 nuits · juin 2023 Commentaire envoyé le 30 juin 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","6 nuits · juin 2023 Commentaire envoyé le 30 juin 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-06-30,rapport qualité-prix,0.7741,"{'rapport qualité-prix': 0.7741, 'propreté et sanitaires': 0.426, 'hébergement et confort': 0.311, 'nature et environnement': 0.2689, 'restauration et alimentation': 0.1394, 'activités et animations': 0.1128, 'accueil et personnel': 0.0805}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"2 nuits · mai 2023 Commentaire envoyé le 12 mai 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","2 nuits · mai 2023 Commentaire envoyé le 12 mai 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-05-12,rapport qualité-prix,0.641,"{'rapport qualité-prix': 0.641, 'propreté et sanitaires': 0.3499, 'hébergement et confort': 0.2924, 'nature et environnement': 0.1665, 'restauration et alimentation': 0.1052, 'activités et animations': 0.0697, 'accueil et personnel': 0.0623}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"3 nuits · mai 2023 Commentaire envoyé le 6 mai 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","3 nuits · mai 2023 Commentaire envoyé le 6 mai 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2023-05-06,rapport qualité-prix,0.6363,"{'rapport qualité-prix': 0.6363, 'propreté et sanitaires': 0.3585, 'hébergement et confort': 0.3003, 'nature et environnement': 0.2008, 'restauration et alimentation': 0.1203, 'activités et animations': 0.0783, 'accueil et personnel': 0.0635}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 10
10",5.0,2 nuits · octobre 2024 Commentaire envoyé le 26 octobre 2024 Avec une note de 10 Ce client n'a pas laissé de commentaire.,2 nuits · octobre 2024 Commentaire envoyé le 26 octobre 2024 Avec une note de 10 Ce client n'a pas laissé de commentaire.,fr,2024-10-26,rapport qualité-prix,0.7048,"{'rapport qualité-prix': 0.7048, 'hébergement et confort': 0.3102, 'propreté et sanitaires': 0.3038, 'nature et environnement': 0.1864, 'restauration et alimentation': 0.1436, 'activités et animations': 0.0985, 'accueil et personnel': 0.0942}",5,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 5,0
5,0",5.0,"1 nuit · août 2024 Commentaire envoyé le 21 septembre 2024 Avec une note de 5,0 Ce client n'a pas laissé de commentaire.","1 nuit · août 2024 Commentaire envoyé le 21 septembre 2024 Avec une note de 5,0 Ce client n'a pas laissé de commentaire.",fr,2024-09-21,rapport qualité-prix,0.652,"{'rapport qualité-prix': 0.652, 'hébergement et confort': 0.476, 'propreté et sanitaires': 0.3127, 'restauration et alimentation': 0.2871, 'nature et environnement': 0.2414, 'activités et animations': 0.1766, 'accueil et personnel': 0.104}",5,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 10
10",5.0,2 nuits · mai 2024 Commentaire envoyé le 26 mai 2024 Avec une note de 10 Ce client n'a pas laissé de commentaire.,2 nuits · mai 2024 Commentaire envoyé le 26 mai 2024 Avec une note de 10 Ce client n'a pas laissé de commentaire.,fr,2024-05-26,rapport qualité-prix,0.803,"{'rapport qualité-prix': 0.803, 'propreté et sanitaires': 0.321, 'hébergement et confort': 0.3124, 'nature et environnement': 0.2239, 'restauration et alimentation': 0.1741, 'activités et animations': 0.0862, 'accueil et personnel': 0.078}",5,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 10
10",5.0,2 nuits · juillet 2023 Commentaire envoyé le 4 juillet 2023 Avec une note de 10 Ce client n'a pas laissé de commentaire.,2 nuits · juillet 2023 Commentaire envoyé le 4 juillet 2023 Avec une note de 10 Ce client n'a pas laissé de commentaire.,fr,2023-07-04,rapport qualité-prix,0.7811,"{'rapport qualité-prix': 0.7811, 'propreté et sanitaires': 0.3898, 'hébergement et confort': 0.3376, 'restauration et alimentation': 0.2069, 'nature et environnement': 0.1662, 'activités et animations': 0.1072, 'accueil et personnel': 0.1038}",5,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 7,0
7,0",3.5,"2 nuits · septembre 2023 Commentaire envoyé le 13 septembre 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.","2 nuits · septembre 2023 Commentaire envoyé le 13 septembre 2023 Avec une note de 7,0 Ce client n'a pas laissé de commentaire.",fr,2023-09-13,rapport qualité-prix,0.4613,"{'rapport qualité-prix': 0.4613, 'propreté et sanitaires': 0.2599, 'hébergement et confort': 0.19, 'nature et environnement': 0.1029, 'accueil et personnel': 0.0438, 'restauration et alimentation': 0.0399, 'activités et animations': 0.0366}",3,0.5,Neutre,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"7 nuits · juillet 2024 Commentaire envoyé le 13 septembre 2024 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","7 nuits · juillet 2024 Commentaire envoyé le 13 septembre 2024 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2024-09-13,rapport qualité-prix,0.7291,"{'rapport qualité-prix': 0.7291, 'propreté et sanitaires': 0.4169, 'hébergement et confort': 0.3354, 'nature et environnement': 0.2335, 'restauration et alimentation': 0.1349, 'activités et animations': 0.1061, 'accueil et personnel': 0.081}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 8,0
8,0",4.0,"3 nuits · octobre 2023 Commentaire envoyé le 20 octobre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.","3 nuits · octobre 2023 Commentaire envoyé le 20 octobre 2023 Avec une note de 8,0 Ce client n'a pas laissé de commentaire.",fr,2023-10-20,rapport qualité-prix,0.7094,"{'rapport qualité-prix': 0.7094, 'propreté et sanitaires': 0.3783, 'hébergement et confort': 0.3624, 'nature et environnement': 0.1847, 'restauration et alimentation': 0.121, 'activités et animations': 0.1107, 'accueil et personnel': 0.1089}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"République tchèque 12 nuits · juillet 2023 Commentaire envoyé le 4 septembre 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","République tchèque 12 nuits · juillet 2023 Commentaire envoyé le 4 septembre 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2023-09-04,rapport qualité-prix,0.7833,"{'rapport qualité-prix': 0.7833, 'propreté et sanitaires': 0.3815, 'hébergement et confort': 0.2358, 'nature et environnement': 0.2105, 'activités et animations': 0.1388, 'restauration et alimentation': 0.1286, 'accueil et personnel': 0.0806}",4,0.6,Positif,
Huttopia,Sarlat,Booking,"Avec une note de 9,0
9,0",4.5,"5 nuits · juillet 2023 Commentaire envoyé le 24 juillet 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.","5 nuits · juillet 2023 Commentaire envoyé le 24 juillet 2023 Avec une note de 9,0 Ce client n'a pas laissé de commentaire.",fr,2023-07-24,rapport qualité-prix,0.7263,"{'rapport qualité-prix': 0.7263, 'propreté et sanitaires': 0.416, 'hébergement et confort': 0.2736, 'nature et environnement': 0.1518, 'restauration et alimentation': 0.142, 'activités et animations': 0.106, 'accueil et personnel': 0.0722}",4,0.6,Positif,
